party,text,year,manifesto
linke,In Deutschland gilt beides als verboten – Deutschland wurde dafür von der EU gerügt.,2019,linke_2019
linke,Wir streiten für ein Recht auf europaweiten politischen Streik und eine Weiterentwicklung des Streikrechts: Solidaritätsstreiks in transnationalen Unternehmen müssen möglich sein.,2019,linke_2019
linke,"Soziale Absicherung für alle, Armut in Europa abschaffen eines Krisenlandes gestützt werden.",2019,linke_2019
linke,Für diesen Fonds muss gelten: Superreiche und Konzerne des betroffenen Landes werden durch Sonderabgaben an den Kosten gerecht beteiligt.,2019,linke_2019
linke,"Der Solidar-Fonds entlässt die Mitgliedstaaten nicht aus der Pflicht, gute Arbeit und gute Ausbildung zu schaffen, den Schutz vor prekärer Beschäftigung zu garantieren und eine existenzsichernde Erwerbslosenabsicherung und -vermittlung sicherzustellen. §§ Versicherungsleistungen aus den Renten- und Arbeitslosensystemen müssen ohne Verluste in verschiedenen EU-Ländern ausgezahlt werden (können).",2019,linke_2019
linke,"Wir wollen die Frist verkürzen, nach der Beschäftigte dem Sozialversicherungssystem des Arbeitsortes unterliegen.",2019,linke_2019
linke,Grenzüberschreitendes Arbeiten muss gut abgesichert sein.,2019,linke_2019
linke,Wir fordern eine europäische statt nationaler Sozialversicherungsnummern.,2019,linke_2019
linke,"So wollen wir verhindern, dass Arbeitgeber bei Sozialabgaben und der Sozialversicherungspflicht betrügen.",2019,linke_2019
linke,Dazu muss ein Europäisches Sozialversicherungsregister eingeführt werden.,2019,linke_2019
linke,Als Zwischenschritt wollen wir Mechanismen und Kontrollrechte im Zielland stärken.,2019,linke_2019
linke,"Der Rettungsschirm für die Beschäftigten sollte mittelfristig durch eine solidarische EU-Arbeitslosenversicherung ergänzt werden. §§ Kostenfreie Bildung, Betreuung und Gesundheitsversorgung, eine angemessene Wohnung und gute Ernährung sind Grundrechte, die für alle Kinder in der EU gelten.",2019,linke_2019
linke,"Die Kürzung des Kindergeldes für die im Heimatland verbliebenen Kinder der außerhalb ihres Heimatlandes Beschäftigten lehnen wir ab. §§ Beratung in der Muttersprache muss für mobile Beschäftigte, Solo-Selbständige und ihre Angehörigen ausreichend finanziert werden. §§Deutschland tut zu wenig gegen Armut.",2019,linke_2019
linke,Das hat auch die EU-Kommission beanstandet.,2019,linke_2019
linke,"Für eine Abschaffung der Armut in Deutschland ist es notwendig, endlich das Hartz IV-System durch eine Erwerbslosenversicherung und eine individuelle Mindestsicherung ohne Sanktionen in Höhe von derzeit 050 Euro netto zu ersetzen.",2019,linke_2019
linke,"Wir streiten für eine eigenständige Kindergrundsicherung, die jedes Kind, jeden Jugendlichen sicher vor Armut schützt.",2019,linke_2019
linke,Jedes Kind ist gleich viel wert.,2019,linke_2019
linke,"Gegen Armut wirkt auch: mehr sozialer Wohnungsbau, ein soziales Grundkontingent an Energie, Investitionen in einen besseren und ticketfreien ÖPNV, freier Zugang zum Internet und gebührenfreie Bildung und Ausbildung von der Kita bis zur Hochschule für alle. 18 19 Es ist längst keine Ausnahme mehr in den Mitgliedstaaten §§ der EU: Obdachlose, die sich in Amsterdam, Berlin, Köln oder Paris um einen Platz vor Notunterkünften oder Tafeln streiten müssen.",2019,linke_2019
linke,"Oftmals ausgebeutet als Tagelöhner, bleibt ihre einzige Hoffnung die Unterstützung durch Hilfsorganisationen.",2019,linke_2019
linke,"Anspruch auf staatliche Hilfe haben sie in einem anderen als ihrem Heimatland nicht, denn das Recht auf Freizügigkeit innerhalb der EU gilt nicht für arme Menschen.",2019,linke_2019
linke,"DIE LINKE fordert: Soziale Menschenrechte müssen bedingungslos für alle Menschen in der EU gelten: Wohnen, Gesundheit, Bildung, Zugang zu sozialen und kulturellen Dienstleistungen, zu sozialen Sicherungssystemen, zu Wasser und Energie – kurz: Schutz vor Armut und sozialer Ausgrenzung.",2019,linke_2019
linke,Die »Krisenbewältigung« der EU hat mit den Auflagen und »Reformen« Millionen Menschen in die Krise gestürzt.,2019,linke_2019
linke,"Was als »Strukturanpassung« bezeichnet wird, sind Kürzungsprogramme und bedeutet für die Menschen zunehmende Verarmung und Ausgrenzung zugunsten der Profite der Unternehmen.",2019,linke_2019
linke,"Eine Stärkung der europäischen Säule sozialer Rechte bedeutet dagegen Zugang zum Arbeitsmarkt, faire Arbeitsbedingungen und nachhaltigen Sozialschutz.",2019,linke_2019
linke,"Die EU muss ihre Mitgliedstaaten verpflichten, allen Menschen ein Leben ohne Armut zu ermöglichen.",2019,linke_2019
linke,Das gilt für Erwachsene wie für Kinder und Jugendliche – unabhängig von Herkunft oder Nationalität.,2019,linke_2019
linke,Die ärmeren Länder der Europäischen Union müssen beim Aufbau und Ausbau von Systemen der sozialen Mindestsicherung unterstützt werden.,2019,linke_2019
linke,"Die EU muss dazu erhebliche Mittel in den Strukturfonds zur Verfügung stellen und sie dazu zusätzlich aufstocken (statt sie, wie derzeit vorgesehen, zu kürzen).",2019,linke_2019
linke,"Dazu gehört eine sanktionsfreie Mindestsicherung für Menschen, die keine Erwerbsarbeit haben oder ausüben können.",2019,linke_2019
linke,Sie muss oberhalb der Armutsrisikogrenze des jeweiligen Landes liegen.,2019,linke_2019
linke,Die Sozialsysteme der Mitgliedstaaten sind unterschiedlich.,2019,linke_2019
linke,Einheitlich muss sein: das Recht auf ein Leben frei von Armut.,2019,linke_2019
linke,Soziale Rechte müssen von jedem Menschen in der EU individuell einklagbar sein.,2019,linke_2019
linke,"Dafür braucht es: §§ einen Rettungsschirm für die Beschäftigten statt für die Banken: wenn in Krisen die Erwerbslosigkeit stark ansteigt, muss die soziale Absicherung für Betroffene europaweit garantiert werden. §§ Europäische Arbeitslosenversicherung: Wir wollen, dass in der EU ein Solidar-Fonds eingerichtet wird, aus dem im Krisenfall die Sozial- und Arbeitslosensysteme §§ Innerhalb der Europäischen Union unterstützen wir den Kampf der von Armut, Obdachlosigkeit und sozialer Ausgrenzung Betroffenen für die Durchsetzung ihrer Rechte.",2019,linke_2019
linke,Es muss Schluss sein mit Sanktionen in den Grundsicherungen.,2019,linke_2019
linke,Obdachlose dürfen nicht kriminalisiert werden. §§Wir werden Energiearmut bekämpfen.,2019,linke_2019
linke,Wir wollen keine Stromsperren in der EU und den Zugang zu Energie für alle.,2019,linke_2019
linke,Energie darf für einkommensarme Haushalte nicht zum Luxusgut werden.,2019,linke_2019
linke,Staatliche Strompreisaufsichten müssen in allen Mitgliedstaaten der EU die Entwicklung der Strompreise kontrollieren. §§ Ebenso unterstützen wir die Initiative des Europäischen Netzwerkes gegen Armut (EAPN) zur EU-weiten Einführung von armutsverhindernden Mindesteinkommen.,2019,linke_2019
linke,Nach wie vor sind mehr als ein Fünftel der Menschen in der EU arm bzw. armutsgefährdet.,2019,linke_2019
linke,Der Kampf um eine soziale EU ist zugleich der Kampf um die Zukunft der EU.,2019,linke_2019
linke,"Teile der LINKEN vertreten das Konzept des bedingungslosen Grundeinkommens, um das Recht auf eine gesicherte Existenz und gesellschaftliche Teilhabe jedes Einzelnen von der Erwerbsarbeit zu entkoppeln und vorsorglich vor Armut zu schützen.",2019,linke_2019
linke,Dieses Konzept wird in der Partei kontrovers diskutiert.,2019,linke_2019
linke,Diese Diskussion wollen wir weiterführen.,2019,linke_2019
linke,Wir unterstützen Diskussionsinitiativen und Prüfaufträge zum Grundeinkommen auf europäischer Ebene.,2019,linke_2019
linke,Die Rentensysteme sicher machen: Raus aus der Privatisierung und aus den Finanzmärkten Über ein Fünftel der Bevölkerung in der EU ist von Altersarmut bedroht oder bereits betroffen.,2019,linke_2019
linke,"Die EU muss dafür sorgen, dass in allen EU-Staaten ein gesetzliches Rentensystem besteht, in dem die Renten den Lebensstandard erhalten und sicher gegen Armut schützen – und in dem die Menschen nicht den Unsicherheiten der Finanzmärkte ausgeliefert sind.",2019,linke_2019
linke,"Private oder kapitalgedeckte Rentenversicherungen schaffen keine Sicherheit, sie bereichern vor allem die Banken und Versicherungskonzerne. §§Die EU-Staaten müssen mit einer Mindestrente garantieren, dass alle Menschen sicher vor Armut geschützt sind.",2019,linke_2019
linke,Sie muss oberhalb der Armutsrisikogrenze des jeweiligen Landes liegen: Die liegt bei 60 Prozent des gewichteten mittleren Einkommens (fachpolitisch: des Medianäquivalenzeinkommens).,2019,linke_2019
linke,"In Deutschland streiten wir für eine einkommens- und vermögensgeprüfte solidarische Mindestrente von derzeit 050 Euro netto. §§Die Europäische Kommission hat ein Rentenprodukt entwickelt, das vor allem die Wünsche der Finanzlobby bedient.",2019,linke_2019
linke,Die Erfahrungen mit der Riester-Rente in Deutschland haben jedoch gezeigt: Private Renten rechnen sich für die Versicherten meist nicht.,2019,linke_2019
linke,Sie erhöhen den Einfluss von Finanzmärkten auf die soziale Sicherung.,2019,linke_2019
linke,"Kapitalgedeckte Rentensysteme wollen wir daher abschaffen und in steuer- und umlagefinanzierte überführen, in die alle, also z.",2019,linke_2019
linke,"B. auch Beamte, Unternehmer und Abgeordnete einzahlen und zu denen alle entsprechend ihrer Einkommen beitragen. §§ In Deutschland kämpfen wir dafür, dass die gesetzliche Rente wieder den Lebensstandard sichert: Zurück zu einem Rentenniveau von 53 Prozent und eine Aufwertung von Zeiten im Niedriglohn.",2019,linke_2019
linke,"Die Beiträge der Arbeitgeber müssen dabei über denen der Beschäftigten liegen, wie es im österreichischen Modell vorgemacht wird.",2019,linke_2019
linke,"Die EU hat mit ihren Richtlinien und Verträgen für Wettbewerb und Liberalisierung einen großen Anteil daran, dass weite Bereiche der öffentlichen Daseinsvorsorge nicht mehr öffentlich und nach Bedarf organisiert werden, sondern privat, in öffentlich-privaten Partnerschaften und mit der Orientierung auf Profit.",2019,linke_2019
linke,"Wir wollen zentrale Bereiche des Lebens dem Markt entziehen: Gesundheit, Pflege, Wohnen, Bildung, öffentlicher Nahverkehr, Energieund Wasserversorgung sowie digitale Infrastruktur.",2019,linke_2019
linke,"Sie haben entscheidenden Anteil daran, wie sich der Alltag der Menschen anfühlt.",2019,linke_2019
linke,Nur Reiche können sich einen »schlanken Staat« und eine schlecht ausgebaute öffentliche Daseinsvorsorge leisten.,2019,linke_2019
linke,"Wettbewerb, Privatisierung und Schuldenbremse haben die Versorgung in vielen Bereichen verschlechtert.",2019,linke_2019
linke,"Wir kämpfen zusammen mit vielen anderen gegen Austeritätsprogramme; dagegen, dass öffentliche Infrastruktur und Dienstleistungen privatisiert oder zusammengekürzt werden.",2019,linke_2019
linke,"Wir wollen das Öffentliche stärken: Was für alle da ist, muss allen gehören.",2019,linke_2019
linke,"Der Markt versagt, wenn es darum geht, bezahlbaren Wohnraum, Mobilität, Bildung und Gesundheitsversorgung für alle sicherzustellen.",2019,linke_2019
linke,"Seine Triebkraft sind nicht die Bedürfnisse der Menschen, sondern Profitinteressen.",2019,linke_2019
linke,"Für uns hat Profitstreben, hat der Markt in der öffentlichen Daseinsfürsorge nichts zu suchen, ob in der Kommune oder in der EU.",2019,linke_2019
linke,"Wir wollen Gesundheit, Wohnen, Mobilität und Energieversorgung in öffentlicher Hand – nicht als Ausnahme von den EU-Regelungen, sondern als deren Bestandteil.",2019,linke_2019
linke,Die Verträge und Richtlinien der EU müssen entsprechend geändert werden.,2019,linke_2019
linke,Gute Gesundheitsversorgung in ganz Europa Pflege und Gesundheit stecken europaweit in der Krise.,2019,linke_2019
linke,"Von der EU, von neoliberalen Regierungen und von der Lobby der Krankenhauskonzerne wird Druck ausgeübt: Krankenhäuser und personennahe Dienstleistungen werden immer mehr nach Profit und Wettbewerb organisiert – auf Kosten der Patient*innen.",2019,linke_2019
linke,"Es fehlen Investitionen, Dienstleistungen werden ausgegliedert und im privaten Wettbewerb unterboten.",2019,linke_2019
linke,"Die Folge: Es fehlt Personal, Pflegekräfte sind unterbezahlt und überlastet, in Krankenhäuser wird nicht ausreichend investiert.",2019,linke_2019
linke,Zehn Jahre nach der Bankenkrise sind die Folgen von Austerität und Kürzungen im Sozialen ungebrochen: Die Maßnahmen der Troika haben in Griechenland einen Elendssektor geschaffen.,2019,linke_2019
linke,Viele Griechinnen und Griechen sind bis heute auf ehrenamtlich organisierte Gesundheitsversorgung angewiesen – und das in einer reichen Region wie Europa.,2019,linke_2019
linke,Millionen Menschen in Europa sind nicht krankenversichert oder haben keinen Zugang zu Krankenversorgung.,2019,linke_2019
linke,"Auch in Deutschland werden Hürden aufgebaut, die Menschen hindern zum Arzt zu gehen – zum Beispiel das Anfang 2018 in Kraft getretene sogenannte Leistungsausschlussgesetz, das bestimmte Gruppen von EU-Bürger*innen fast vollständig vom Zugang zum regulären Gesundheitssystem ausschließt. §§Wir wollen, dass jeder Mensch in der EU ein Recht auf universelle Gesundheitsversorgung und Zugang zu gut ausgestatteten, barrierefreien und gemeindenahen Gesundheitsleistungen hat, auch in ländlichen Regionen.",2019,linke_2019
linke,Das betrifft nicht nur den Zugang zu Arztpraxen und Krankenhäusern.,2019,linke_2019
linke,Wir wollen auch die Kommunikation den besonderen Bedürfnissen z.,2019,linke_2019
linke,"B. von Menschen mit Behinderungen, Senior*innen oder Menschen mit Sprach- und Lernschwierigkeiten anpassen: Leichte Sprache und verständliche Patienteninformationen müssen selbstverständlich werden.",2019,linke_2019
linke,"Zugang zu guter Gesundheitsversorgung ist ein Menschenrecht und muss gegen Markt, Kürzungen und Profitinteressen durchgesetzt werden.",2019,linke_2019
linke,Der gesamte Gesundheitsbereich wird seit den 1990er Jahren immer mehr Markt und Wettbewerb unterworfen.,2019,linke_2019
linke,Die Folge: Die Lebenserwartung von ärmeren Menschen sinkt und vermeidbare Todesfälle steigen.,2019,linke_2019
linke,"Stationen oder ganze Krankenhäuser werden geschlossen, weil sie nicht »profitabel« sind.",2019,linke_2019
linke,"Behandlungen, die lukrativ sind, werden bevorzugt.",2019,linke_2019
linke,Die Versorgung wird schlechter.,2019,linke_2019
linke,Personalmangel und wenig Zeit für die Hygiene kosten Menschenleben.,2019,linke_2019
linke,Wir wollen die Gesundheitsversorgung Markt und Profitstreben entziehen. §§ Auf dem Land fehlen oft Ärzt*innen und Pflegekräfte.,2019,linke_2019
linke,"Wir wollen ländliche Regionen und Kommunen stärken, damit die Menschen dort eine gute Gesundheitsversorgung haben.",2019,linke_2019
linke,Wir wollen kommunale Ärztehäuser aufbauen und ausbauen.,2019,linke_2019
linke,Die Ärzteversorgung wollen wir öffentlich organisieren. §§ Krankenhäuser und Pflegeeinrichtungen sind für die Versorgung der Bevölkerung da.,2019,linke_2019
linke,"Sie werden über Steuern und Abgaben finanziert und dürfen keinen Gewinn machen. §§Wir wollen europaweiten Gesundheitskonzernen regulieren und ihnen verbieten, an die Börsen zu gehen.",2019,linke_2019
linke,"Wir wollen sie in öffentliches Eigentum überführen und unter demokratische Kontrolle stellen. §§ Pharmakonzerne verkaufen Medikamente zu willkürlich festgelegten Preisen, die sich je nach Land stark unter- 20 21  Ein gutes Leben für alle in Europa statt Markt und Privatisierung scheiden – die Patient*innen sind dem ausgeliefert.",2019,linke_2019
linke,"Wir wollen Medikamentenpreise regulieren und die Möglichkeit zum Gebrauch von Generika erweitern: Wir brauchen eine europaweite Preisbindung und eine EU-Notstandsverordnung für Generika. §§Den Preis für die fetten Profite im Gesundheitsbereich zahlen nicht nur die Patient*innen, sondern auch die Pflegekräfte.",2019,linke_2019
linke,Europaweit gilt: »Mehr von euch ist besser für alle!« Deutschland ist im europäischen Vergleich Schlusslicht beim Verhältnis Patient*in-Pflegekraft (aktuell 13:1).,2019,linke_2019
linke,"Die Folgen sind Stress, der krank macht, und Burnout für die Beschäftigten, Lücken bei der Versorgung und Hygiene, tausende von vermeidbaren Todesfällen bei den Patient*innen.",2019,linke_2019
linke,"Um annähernd im europäischen Mittelfeld anzukommen und eine bedarfsgerechte Pflege zu ermöglichen, brauchen wir 100 000 zusätzliche Pflegekräfte in den Krankenhäusern und 40 000 in den stationären Pflegeeinrichtungen.",2019,linke_2019
linke,"Wollten wir auf das Niveau der Schweiz kommen, müssten es 300 000 sein, Norwegen liegt noch darüber (Patient – Pflegekraft 5:1). §§Chemikalien und Strahlung sind auch Ursache für viele chronische Krankheiten, die einen hohen Pflegebedarf schaffen.",2019,linke_2019
linke,Die Anwendung des Europäischen Vorsorgeprinzips muss Prävention vor späterer Krankheit und Pflege beinhalten. §§Der Krieg gegen die Drogen ist gescheitert.,2019,linke_2019
linke,"Er ist nicht geeignet, drogenbezogene Probleme in den Export- oder in den Importländern zu reduzieren.",2019,linke_2019
linke,"Die EU soll in ihren Mitgliedstaaten Maßnahmen unterstützen, die auf Prävention, Hilfe, Schadensminderung, Entkriminalisierung und Regulierung von Drogen setzen.",2019,linke_2019
linke,Für gute Arbeit in der Pflege überall in der EU Europaweit sind Pflegekräfte knapp.,2019,linke_2019
linke,"Trotzdem sind die Löhne zu niedrig, besonders Pflegekräfte ohne Berufsausbildung verdienen oft einen Hungerlohn.",2019,linke_2019
linke,"Pflegekräfte, die in Privathaushalten arbeiten, sind oft ohne Pause und Privatsphäre zu Dumpinglöhnen beschäftigt.",2019,linke_2019
linke,Auch in Deutschland steigt die Zahl dieser prekären Arbeitsverhältnisse.,2019,linke_2019
linke,"Viele Patient*innen sind überdies darauf angewiesen, privat eine Pflegekraft zu engagieren, weil sie sich professionelle Pflege nicht leisten können.",2019,linke_2019
linke,"Oft sind das Migrantinnen, die in ihren Heimatländern keine Perspektive haben – und in deren Familien dann andere Frauen Sorge-Aufgaben übernehmen, manchmal sogar aus Ländern, in denen die Perspektiven noch schlechter sind.",2019,linke_2019
linke,So entsteht eine Kette aus prekärer Pflege-Arbeit.,2019,linke_2019
linke,"Davon profitieren internationale Gesundheitskonzerne wie Fresenius Helios, der in Deutschland und Spanien dutzende private Kliniken betreibt.",2019,linke_2019
linke,"Statt des Profits wollen wir, dass alle Menschen selbstbestimmt entscheiden können, wie sie gepflegt werden wollen.",2019,linke_2019
linke,"Wir wollen, dass sie gleichberechtigt Zugang zu gemeindenahen Unterstützungsdiensten zu Hause und in Einrichtungen erhalten.",2019,linke_2019
linke,"Dazu gehört auch die persönliche Assistenz, die zur Unterstützung des Lebens in der Gemeinschaft und zur Verhinderung von Isolation notwendig ist. §§ Schutz für die Pflegenden aus der EU: Die Lücken des deutschen Pflegesystems dürfen nicht über Lohndumping und Entrechtung von Pflegenden aus dem (innereuropäischen) Ausland geflickt werden. §§Wir wollen solidarische Finanzierungssysteme wie eine Pflegevollversicherung, die die gesamten Kosten der Pflege abdeckt – auch die Personalkosten für gute, tariflich bezahlte Pflegekräfte.",2019,linke_2019
linke,"Private Pflegefirmen wollen wir regulieren: Pflegeplattformen gehören in öffentliche Hand. §§ Europaweit kämpfen Beschäftigte in der Pflege, ihre Gewerkschaften, Patienten-Initiativen und linke Parteien gegen den Pflegenotstand.",2019,linke_2019
linke,"DIE LINKE streitet gemeinsam mit Pflegekräften und Gewerkschaften für mehr Pflegepersonal und bessere Bedingungen in der Pflege. §§ Für den besonderen Bedarf an qualifiziertem Nachwuchs in Pflege und Gesundheitsbereich legen wir ein Ausbildungsprogramm auf, mit dem Perspektiven für junge Leute vor Ort eröffnet werden.",2019,linke_2019
linke,Die Ausbildung muss für die Auszubildenden kostenfrei und vergütet sein.,2019,linke_2019
linke,"DIE LINKE will, dass europaweit alle Pflegekräfte unter guten Bedingungen arbeiten können.",2019,linke_2019
linke,"Das schaffen wir durch: §§ einen europaweiten Pflegemindestlohn, der alle Tätigkeiten in der (Alten-) Pflege absichert; §§ eine verbindliche gesetzliche Personalbemessung und europaweite Mindeststandards bei Löhnen und Personalschlüssel. §§Die Europäische Dienstleitungsrichtlinie darf im Bereich von Gesundheit und Pflege keine Anwendung finden. §§Wir wollen Krankenhäuser und Pflegeeinrichtungen zurück in die öffentliche Hand von Ländern und Kommunen bringen.",2019,linke_2019
linke,"Um den Bedarf vor Ort zu ermitteln, wollen wir »Pflegeräte« schaffen, zusammengesetzt aus Beschäftigten, Gewerkschaften, Kommunen und Patientenvertretungen.",2019,linke_2019
linke,Wir wollen Pflegekräfte in ihrer freien Selbstorganisation unterstützen.,2019,linke_2019
linke,Das Gesundheitssystem muss bedarfsdeckend finanziert werden und eine qualitativ hochwertige Versorgung für alle sichern. §§Die Digitalisierung geht auch am Pflegebereich nicht vorbei.,2019,linke_2019
linke,Vereinzelt werden bereits für bestimmte Aufgaben sogenannte Pflegeroboter eingesetzt.,2019,linke_2019
linke,Menschenwürdige Pflege beinhaltet einen Anspruch auf Pflege und Betreuung durch Menschen und menschlichen Kontakt.,2019,linke_2019
linke,"Keine Rendite mit der Miete – Wohnen muss bezahlbar sein Steigende Mieten, Verdrängung, Zwangsräumungen, Obdachlosigkeit: Das Kapital walzt durch die europäischen Städte.",2019,linke_2019
linke,"Bürogebäude werden hochgezogen, um Steuern zu vermeiden, und Luxuswohnungen geschaffen, die sich vor allem das reichste ein Prozent der Bevölkerung leisten kann.",2019,linke_2019
linke,Nach der Finanzkrise drängte das Kapital in die Immobilienspekulation.,2019,linke_2019
linke,Immobilien sind für Investoren und Banken lukrativ.,2019,linke_2019
linke,Zinsen für Geldanlangen sind niedrig.,2019,linke_2019
linke,"In Innovation und soziale und ökologisch nachhaltige Wirtschaftszweige zu investieren, bringt weniger und langsameren Profit.",2019,linke_2019
linke,Aber wohnen müssen die Menschen ja immer! 2008 wurde die weltweite Finanz- und Wirtschaftskrise von einer Immobilienblase ausgelöst.,2019,linke_2019
linke,Daraus wurde nichts gelernt.,2019,linke_2019
linke,Spekulation und ungebremste Mietsteigerungen nähren weiterhin Profiterwartungen.,2019,linke_2019
linke,Die Staaten investieren wenig in bezahlbaren Wohnraum – auch getrieben von der Immobilienlobby in ihren Ländern.,2019,linke_2019
linke,"Die EU verbietet es, Mieten öffentlich zu subventionieren – außer für besondere Bevölkerungsgruppen, die als »bedürftig« definiert werden.",2019,linke_2019
linke,Wir sagen: Bezahlbarer Wohnraum ist ein Bedürfnis für die Mehrheit der Menschen.,2019,linke_2019
linke,Wohnen ist ein Menschenrecht.,2019,linke_2019
linke,"Wir wollen, dass sich der Bestand an öffentlich geförderten Wohnungen am realen Bedarf orientieren muss – und das sind in vielen Städten schon mehr als die Hälfte der Bewohner*innen.",2019,linke_2019
linke,Mieter*innen in ganz Europa leiden unter dieser Wohnungspolitik.,2019,linke_2019
linke,Ein immer größerer Teil des Lohns geht bei Vielen für das Wohnen drauf.,2019,linke_2019
linke,In vielen Ländern spitzt sich die Lage auf dem Wohnungsmarkt zu.,2019,linke_2019
linke,"In Irland leben tausende Erwachsene und Kinder in Notunterkünften, weil sie ihre Wohnung verloren haben.",2019,linke_2019
linke,Gleichzeitig wächst die Wirtschaft.,2019,linke_2019
linke,In Spanien werden immer noch täglich Menschen zwangsgeräumt.,2019,linke_2019
linke,"In Paris, London und Berlin steigen die Mieten ins Unendliche.",2019,linke_2019
linke,Allein 2017 gab es in Spanien über 25 000 Zwangsräumungen wegen unterlassener Mietzahlungen und mehr als 15 000 Zwangsräumungen wegen ausstehender Hypothekenzahlungen (Amnesty International).,2019,linke_2019
linke,"Haus- und Wohnungsbesitzer*innen kommen unter Druck: Die meisten verschulden sich, um ein Haus oder eine Wohnung zu kaufen und verlieren ihr Zuhause, wenn sie die Raten nicht mehr zahlen können.",2019,linke_2019
linke,Für viele Europäer* innen bedeutet das den Verlust ihrer Altersvorsorge.,2019,linke_2019
linke,"Für Deutschland schätzte die Bundesarbeitsgemeinschaft Wohnungslosenhilfe, dass zum Ende des Jahres 2016 bundesweit etwa 860 000, bis 2018 schon etwa 1,2 Millionen Menschen über keine Wohnung verfügten. §§ Räumungen in die Obdachlosigkeit müssen verboten werden. §§ Für uns bedeutet Art. 34 (3) der Grundrechtecharta der EU die Verpflichtung, notfalls mit Mitteln der sozialen Sicherung Wohnungshypotheken von selbst genutztem Eigentum an Erstwohnungen als z.",2019,linke_2019
linke,B. zinsloses Darlehen ohne Anrechnung auf weitere Leistungen zu übernehmen.,2019,linke_2019
linke,"Dafür soll die europäische Union einen Fonds einrichten. §§ Verstärkte Beratung und Unterstützung von Menschen, denen ein Wohnungsverlust droht oder die bereits wohnungs- und obdachlos sind.",2019,linke_2019
linke,"In Deutschland explodieren die Mieten besonders in den großen Städten, Ballungszentren und Universitätsstädten – und in den darum gelegenen ländlichen Einzugsgebieten.",2019,linke_2019
linke,Immer mehr Menschen können sich die Miete nicht leisten.,2019,linke_2019
linke,Die Bundesregierung stützt die Vermieter und bremst beim Bau von bezahlbarem Wohnraum.,2019,linke_2019
linke,Die Mietpreisbremse der Bundesregierung wirkt nicht.,2019,linke_2019
linke,In den vergangenen 30 Jahren hat sich der Bestand an Sozialwohnungen um zwei Drittel verringert – es fehlen fünf Millionen Sozialwohnungen.,2019,linke_2019
linke,Währenddessen machen Immobilienkonzerne fette Profite.,2019,linke_2019
linke,"Die Deutsche Wohnen hat 2017 Rekordgewinne von 1,8 Milliarden Euro gemacht.",2019,linke_2019
linke,Der deutschlandweit größte Konzern Vonovia verzeichnet ebenfalls hohe Gewinne – und will zukünftig stärker in anderen Ländern Europas tätig werden.,2019,linke_2019
linke,In den Metropolen treiben kommerzielle Betreiber von Ferienwohnungen die Mieten zusätzlich in die Höhe.,2019,linke_2019
linke,Konzerne wie Airbnb profitieren davon.,2019,linke_2019
linke,Aus vielen Stadtteilen werden Mieter*innen verdrängt.,2019,linke_2019
linke,"Bei alldem gilt: Die Investoren verdienen, das Risiko tragen die Menschen.",2019,linke_2019
linke,"Dass es anders geht, zeigt die Stadt Wien.",2019,linke_2019
linke,"Dort gibt es moderne Sozialwohnungen mit attraktiven Wohnbedingungen zu erschwinglichen Mieten, und das für mehr als 60 Prozent der Einwohner*innen der Stadt Wien.",2019,linke_2019
linke,Die dort gewählte Form der Umsetzung kann schon unter derzeitigen Rah- 22 23 menbedingungen auch anderenorts vorangetrieben werden und ist somit Vorbild für viele Metropolen in Europa.,2019,linke_2019
linke,Wir wollen uns die Städte zurückholen.,2019,linke_2019
linke,"DIE LINKE will, dass Wohnraum garantiert und bezahlbar gemacht wird.",2019,linke_2019
linke,Wohnen ist Teil der Daseinsvorsorge und darf nicht dem Markt überlassen werden.,2019,linke_2019
linke,"Gemeinsam mit Mieteninitiativen und Bewegungen in Europa setzen wir uns dafür ein, dass alle eine bezahlbare Wohnung haben – und legen uns mit den Spekulanten an.",2019,linke_2019
linke,Wir wollen die Mietenexplosion in ganz Europa stoppen.,2019,linke_2019
linke,Dazu braucht es: §§ Investitionen in den sozialen gemeinnützigen Wohnungsbau: Soziale Wohnungsfonds müssen erhalten werden.,2019,linke_2019
linke,Es müssen mehr Wohnungen gebaut und durch die öffentliche Hand aufgekauft werden.,2019,linke_2019
linke,"Wir wollen Wohnraum Schritt für Schritt dem Markt entziehen. §§Wir setzen uns dafür ein, europaweit die Enteignung von Wohnungen und den Rückkauf von Wohnungen durch öffentliche sowie gemeinnützige Träger zu ermöglichen, und gehen dabei voran.",2019,linke_2019
linke,"Mehr Wohnungen in öffentlicher Hand bedeuten mehr Möglichkeiten, die Mieten niedrig zu halten. §§Wir wollen europaweit die Gemeinnützigkeit auf dem Wohnungsmarkt fördern. §§Wir wollen sozialen Wohnungsbau in der EU ausbauen.",2019,linke_2019
linke,Die Wohnungen müssen barrierefrei ausgebaut werden.,2019,linke_2019
linke,Derzeit reguliert die Europäische Union sozialen Wohnungsbau über das Wettbewerbsrecht.,2019,linke_2019
linke,Hier sind dringend Änderungen notwendig.,2019,linke_2019
